canzoom,defindex,hassilencer,hastracers,ispainted,issilenced,item,tick,user_name,user_steamid,weptype
False,0,False,False,False,False,smokegrenade,99406,shawty#)$@,76561199557907229,9
False,0,False,True,False,False,glock,99427,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,99428,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,99432,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,99438,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,99466,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,99469,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,99474,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,99479,shawty#)$@,76561199557907229,0
False,0,False,True,True,False,galilar,99497,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,molotov,99500,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,galilar,99502,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,99503,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,99548,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,99551,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,99553,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,smokegrenade,99557,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,False,False,ak47,99687,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,glock,99731,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,99775,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,c4,99779,Simple Dimple skins.army,76561199433997570,7
False,0,False,True,False,False,ak47,99817,Simple Dimple skins.army,76561199433997570,3
True,0,False,True,True,False,awp,99824,shawty#)$@,76561199557907229,5
False,0,False,False,False,False,hegrenade,99830,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,99837,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,flashbang,99839,frees.tyler,76561198002613044,9
False,0,False,True,True,False,glock,99841,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,glock,99843,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,smokegrenade,99847,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,99863,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,99884,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,99896,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,m4a1,99905,Moon,76561198049602148,3
False,0,False,False,True,False,knife,99931,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,flashbang,99978,Moon,76561198049602148,9
False,0,False,False,False,False,knife,99981,shawty#)$@,76561199557907229,0
False,0,False,False,False,False,smokegrenade,99989,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,99993,Moon,76561198049602148,9
True,0,False,True,True,False,awp,99998,shawty#)$@,76561199557907229,5
False,0,False,False,False,False,hegrenade,100003,Faat,76561198171814417,9
False,0,False,False,False,False,flashbang,100006,zig,76561198274174345,9
False,0,False,False,False,False,smokegrenade,100012,Faat,76561198171814417,9
False,0,False,True,True,False,famas,100021,frees.tyler,76561198002613044,3
False,0,False,False,False,False,knife,100026,Faat,76561198171814417,0
False,0,False,False,False,False,hegrenade,100055,frees.tyler,76561198002613044,9
False,0,False,True,True,False,galilar,100081,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,knife,100087,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,molotov,100090,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,100096,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,m4a1,100125,Moon,76561198049602148,3
False,0,False,False,False,False,c4,100128,Simple Dimple skins.army,76561199433997570,7
False,0,True,True,True,True,m4a1,100133,zig,76561198274174345,3
False,0,False,False,False,False,knife,100139,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,100140,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,mp9,100157,Worfy,76561199052717313,2
False,0,False,True,True,False,mp7,100169,Faat,76561198171814417,2
False,0,False,True,True,False,famas,100192,frees.tyler,76561198002613044,3
False,0,False,False,False,False,flashbang,100198,frees.tyler,76561198002613044,9
False,0,False,True,True,False,famas,100218,frees.tyler,76561198002613044,3
False,0,False,True,True,False,galilar,100219,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,knife,100239,shawty#)$@,76561199557907229,0
True,0,False,True,True,False,awp,100245,shawty#)$@,76561199557907229,5
False,0,False,False,False,False,flashbang,100301,frees.tyler,76561198002613044,9
False,0,False,True,True,False,famas,100312,frees.tyler,76561198002613044,3
False,0,False,True,False,False,glock,100342,shawty#)$@,76561199557907229,1
False,0,False,True,True,False,glock,100349,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,100350,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,c4,100352,Simple Dimple skins.army,76561199433997570,7
False,0,False,False,False,False,molotov,100365,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,False,False,ak47,100387,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,molotov,100396,prosto bo$$,76561199068251294,9
False,0,False,True,True,False,glock,100429,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,100443,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,100461,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,hegrenade,100464,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,knife,100497,shawty#)$@,76561199557907229,0
False,0,False,True,True,False,galilar,100511,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,100545,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,100548,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,100563,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,True,False,knife,100571,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,flashbang,100575,Worfy,76561199052717313,9
True,0,False,True,True,False,awp,100575,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,100579,prosto bo$$,76561199068251294,0
False,0,False,True,False,False,mp9,100607,Worfy,76561199052717313,2
False,0,False,False,False,False,hegrenade,100618,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,knife,100622,Moon,76561198049602148,0
False,0,False,False,False,False,knife,100623,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,m4a1,100660,Moon,76561198049602148,3
False,0,False,True,True,False,glock,100660,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,galilar,100680,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,knife,100699,prosto bo$$,76561199068251294,0
False,0,False,False,True,False,knife,100703,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,100709,RME | Пацан,76561199826895670,5
False,0,False,False,True,False,knife,100737,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,100752,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,ak47,100776,shawty#)$@,76561199557907229,3
False,0,False,False,False,False,knife,100796,shawty#)$@,76561199557907229,0
True,0,False,True,True,False,awp,100807,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,100836,Moon,76561198049602148,0
False,0,False,False,False,False,knife,100878,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,100887,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,m4a1,100928,Moon,76561198049602148,3
False,0,False,False,False,False,hegrenade,101038,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,flashbang,101058,RME | Пацан,76561199826895670,9
False,0,False,False,True,False,knife,101085,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,101106,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,flashbang,101153,Worfy,76561199052717313,9
False,0,False,True,False,False,ak47,101237,shawty#)$@,76561199557907229,3
False,0,False,True,False,False,mp9,101285,Worfy,76561199052717313,2
False,0,False,True,False,False,glock,101304,shawty#)$@,76561199557907229,1
False,0,False,True,False,False,ak47,101334,prosto bo$$,76561199068251294,3
False,0,False,False,False,False,flashbang,101357,frees.tyler,76561198002613044,9
False,0,False,True,True,False,famas,101369,frees.tyler,76561198002613044,3
False,0,False,False,False,False,knife,101372,Moon,76561198049602148,0
False,0,False,True,True,False,m4a1,101383,Moon,76561198049602148,3
False,0,False,False,True,False,knife,101454,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,101657,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,101694,Faat,76561198171814417,0
False,0,False,False,True,False,knife,101707,Worfy,76561199052717313,0
False,0,False,False,True,False,knife,101776,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,101794,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,101795,Moon,76561198049602148,0
False,0,False,False,False,False,flashbang,101836,shawty#)$@,76561199557907229,9
False,0,False,False,False,False,flashbang,101874,frees.tyler,76561198002613044,9
False,0,False,True,True,False,glock,101874,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,101876,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,molotov,101965,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,flashbang,101972,prosto bo$$,76561199068251294,9
False,0,False,True,True,False,mp7,101974,Faat,76561198171814417,2
False,0,True,True,True,True,hkp2000,101977,Worfy,76561199052717313,1
False,0,False,True,False,False,glock,101987,shawty#)$@,76561199557907229,1
False,0,False,False,False,False,molotov,101995,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,flashbang,102013,Worfy,76561199052717313,9
False,0,False,True,False,False,ak47,102016,prosto bo$$,76561199068251294,3
False,0,False,False,False,False,incgrenade,102069,frees.tyler,76561198002613044,9
False,0,False,True,True,False,m4a1,102077,Moon,76561198049602148,3
False,0,False,True,False,False,mp9,102129,Worfy,76561199052717313,2
False,0,False,True,True,False,glock,102190,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,ak47,102220,prosto bo$$,76561199068251294,3
False,0,True,True,True,True,m4a1,102252,shawty#)$@,76561199557907229,3
False,0,False,True,True,False,famas,102273,frees.tyler,76561198002613044,3
False,0,False,True,True,False,glock,102373,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,102390,Faat,76561198171814417,0
False,0,False,True,True,False,mp7,102408,Faat,76561198171814417,2
False,0,False,True,False,False,ak47,102410,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,True,False,knife,102450,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,102458,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,102459,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,c4,102461,Simple Dimple skins.army,76561199433997570,7
False,0,False,False,True,False,knife,102471,frees.tyler,76561198002613044,0
True,0,False,True,True,False,awp,102482,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,102498,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,102540,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,102572,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,True,False,knife,102629,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,famas,102674,frees.tyler,76561198002613044,3
False,0,False,True,True,False,glock,102686,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,102688,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,c4,102690,Simple Dimple skins.army,76561199433997570,7
True,0,False,True,True,False,awp,102722,RME | Пацан,76561199826895670,5
False,0,False,True,False,False,ak47,102727,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,True,False,knife,102764,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,102891,RME | Пацан,76561199826895670,5
False,0,False,False,True,False,knife,102978,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,103087,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,103089,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,c4,103091,Simple Dimple skins.army,76561199433997570,7
False,0,False,False,False,False,knife,103122,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,103125,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,103150,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,knife,103212,shawty#)$@,76561199557907229,0
False,0,False,False,False,False,flashbang,103242,shawty#)$@,76561199557907229,9
False,0,False,False,False,False,smokegrenade,103250,shawty#)$@,76561199557907229,9
True,0,False,True,True,False,awp,103261,RME | Пацан,76561199826895670,5
False,0,False,True,True,False,glock,103321,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,103323,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,c4,103324,Simple Dimple skins.army,76561199433997570,7
False,0,False,False,False,False,hegrenade,103336,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,flashbang,103346,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,knife,103350,shawty#)$@,76561199557907229,0
False,0,False,False,False,False,smokegrenade,103354,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,knife,103358,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,103361,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,103397,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,True,False,knife,103435,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,103439,RME | Пацан,76561199826895670,5
False,0,False,True,True,False,glock,103450,Simple Dimple skins.army,76561199433997570,1
